language_ID,filename,meansynratio,meanmorphratio,syn.sd,morph.sd,area,language_name,latitude,longitude,glottocode,region,macro_region,country_id,language_type,abbr,spread,migration,contact_languages,contact_languages_names,all_L1,natives,non_natives,ewave,corpus
79,CAN036,0.947948761374093,-0.974964262806274,0.0328372908477436,0.0167807615482463,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN037,0.947987946447362,-0.974926317180693,0.0330449627589032,0.0173719839981195,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN038,0.944302017029776,-0.974544552470149,0.0343789276528284,0.0151494038356931,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN039,0.944364942853142,-0.975520097801662,0.0344403669090561,0.0146138562186374,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN040,0.944087586256757,-0.974042470696607,0.0305379301137442,0.0134912956684707,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN041,0.943871202148089,-0.973616408403368,0.0320912571121705,0.0129871768386795,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN042,0.945454534385778,-0.973111203742801,0.0301798126362991,0.0135264129554378,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN043,0.943978866051922,-0.972222238583793,0.030667908649127,0.0145130522814747,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN044,0.944422726755768,-0.973416528222575,0.033768956946548,0.0152469960222912,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN045,0.941665946765975,-0.973542090856722,0.0354790747705905,0.0144031274126283,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN046,0.948882262272421,-0.979005374270329,0.0323063413581958,0.0183826065210258,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN047,0.945800614942125,-0.977310616266326,0.0325827709939354,0.017557790548085,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN048,0.946284981540005,-0.97538687959058,0.0317350304876734,0.0177670374000898,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN049,0.944611813948378,-0.974300847702755,0.0338542769152492,0.0177109598545528,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN050,0.945636768092402,-0.975425158006304,0.0315393738020899,0.0173560571537902,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN051,0.944680265409999,-0.973478490285552,0.0322261905379601,0.0156472509104045,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN052,0.94549954750095,-0.973014719678648,0.0315303393440182,0.0156607272594407,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN053,0.944777327066805,-0.973950361280217,0.0314338679697839,0.0153965272075943,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN054,0.943709227459871,-0.973046809040561,0.03429751147987,0.015883226720535,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN055,0.944248165964879,-0.973229235309149,0.0312646347932006,0.0146334815746637,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN056,0.943859991842,-0.972692879612982,0.0313193123624964,0.0155385272573903,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN057,0.941312979920621,-0.972188475950218,0.0322257737471224,0.0153431282863201,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN058,0.945798828328072,-0.973611867776596,0.0314898454248069,0.0154857621421179,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN059,0.944752726671402,-0.974229351126341,0.033030230684822,0.0128301160818665,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN060,0.945048517123208,-0.97432906689894,0.0345878636368949,0.0159350005410049,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN061,0.943318861019417,-0.973237188951719,0.0356717399458936,0.0143463659181263,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN062,0.944504872280663,-0.974733177635103,0.0363292564528625,0.0152104874749865,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN063,0.944888601140267,-0.974437687904017,0.0346604518946819,0.0154706380528624,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN064,0.943204925183594,-0.974037844278039,0.0338452407841031,0.0141089638137821,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN065,0.944883203088675,-0.973321313094328,0.0319873238672066,0.0149372432808105,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN066,0.941413565130482,-0.97175011472359,0.0360382401603765,0.0141345941842227,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN067,0.943664556481642,-0.971348346117514,0.032120124347111,0.0137555380460729,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN068,0.944417887868158,-0.974163730224788,0.0334428668368152,0.0170528733708381,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN069,0.94475751868698,-0.973592841339663,0.0328812140377093,0.0148221927333943,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN070,0.94409419797378,-0.973014053228461,0.0354992475839002,0.0161750907650539,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN071,0.943012223663968,-0.972975227806572,0.0344283441416092,0.0135652055534789,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN072,0.944122534426814,-0.974773403444043,0.0363453979239292,0.016104186917163,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN073,0.943518990572237,-0.972893060567276,0.0332471245922648,0.0141648752244678,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN074,0.943185084133601,-0.974577257061285,0.0344174668470595,0.017031857115081,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN075,0.942978313300988,-0.973138760287072,0.0341567060966341,0.0147422616417122,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN076,0.943723032986204,-0.973186935125212,0.0331523154310112,0.0155896289495175,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN077,0.945949333321408,-0.973532035804295,0.0290887827416679,0.0161622509958695,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN078,0.946342189401085,-0.972513824261253,0.0286682874024178,0.0174037283129791,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN079,0.945269057157699,-0.972685130916276,0.0341891301580228,0.0151493730685304,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN080,0.942771295702147,-0.973802856661944,0.0314367266713346,0.0158076012232981,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN081,0.946894838193716,-0.973571980478129,0.0298572006212702,0.0157255106440775,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN082,0.942865672348912,-0.970743266741898,0.0339817887150537,0.0125653999893527,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN083,0.943485227966097,-0.972923014652232,0.0335519233712157,0.0136951601735475,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN084,0.944746457310755,-0.972096373451872,0.0302977788857716,0.0151873344140565,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN085,0.941313554488765,-0.973138328950288,0.0349083538841212,0.0141546929023654,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN086,0.94247558174385,-0.97274577303207,0.0322336571159688,0.0142747143823298,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN087,0.945096273396215,-0.971864161654289,0.0313765195312513,0.0133154280205638,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN088,0.942109258927223,-0.972854736300901,0.0338659235617208,0.0132857313014831,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN089,0.942542373369491,-0.972652822676382,0.0329132074546073,0.0141063444467298,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN090,0.942034618358671,-0.974581904151408,0.035946845109533,0.0142704744178362,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN091,0.94184906768372,-0.972681007114269,0.0338990446580457,0.0149208530505572,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN092,0.942168644402164,-0.974284359807915,0.0323826971610428,0.0153677580010871,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN093,0.942344984331067,-0.973220488817752,0.0330030103988673,0.013394377024742,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN094,0.944183456197316,-0.975357456241458,0.0309325716345426,0.0147633785596979,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN095,0.943101027369967,-0.974784938467561,0.0310579534301333,0.0153970263593413,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN096,0.941874081003768,-0.97262745516844,0.0350500562876468,0.0166504789593946,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN097,0.945416681296492,-0.97192919971018,0.032519534910638,0.013719350806497,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN098,0.944197659240477,-0.972661728292039,0.0349650199593818,0.014807254600156,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN099,0.944478710556347,-0.973151880218963,0.0327800267797521,0.0149605454389772,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
79,CAN100,0.942164387844594,-0.972632958160218,0.0366542478941626,0.0135097238143924,CAN,Canadian English,45.42,-75.67,cana1268,Am,Am,CA,L1c,CanE,9984670,9275,1,French,88,21372885,12264550,no,ICE
46,EA001,0.941695607148794,-0.973284415609289,0.0349281928445374,0.014685588553736,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA002,0.940558080795093,-0.973919581751701,0.0392850615910398,0.0168732676433266,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA003,0.946327153400304,-0.977160719030753,0.0317015298660668,0.0240701767111275,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA004,0.942924809321952,-0.974531558329471,0.036403288426589,0.0166787663934319,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA005,0.94362969652436,-0.973080179590061,0.0344666520512862,0.0152374103575892,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA006,0.942962829457109,-0.972872825871562,0.0368143127271026,0.0158096211908502,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA007,0.937433858593666,-0.975680903351207,0.0338579710535071,0.0165274795639126,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA008,0.93764905877935,-0.977210340038407,0.039755270409353,0.018509409156843,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA009,0.939695318654157,-0.977702166951968,0.0392607686992994,0.0197890393598421,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA010,0.944587019548446,-0.97555666989736,0.0364461359186268,0.0192010444005551,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA011,0.942512919083759,-0.974007773728103,0.036194009609456,0.0162106275956345,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA012,0.940800215555097,-0.973269724034421,0.0360108237315917,0.0171505281089125,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA013,0.943456746997651,-0.975246426366647,0.0368634446656746,0.0153337687970363,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA014,0.941343910483386,-0.983718650887345,0.0327120924544178,0.0241744261151715,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA015,0.943958293239331,-0.973254138412821,0.0350686640279018,0.0157817320854286,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA016,0.947319772018663,-0.973887615843825,0.0328431112173216,0.014036343786159,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA017,0.940464584637143,-0.970946525395748,0.0361094399342973,0.0157545435299128,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA021,0.935502201018407,-0.976687064952813,0.0263101396566238,0.0154887637347048,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA022,0.935640854042997,-0.976882559488495,0.0255364771145453,0.0179644144288983,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA023,0.940378158386433,-0.978464716945382,0.0284881843864484,0.0200288166991372,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA024,0.933618969879424,-0.999323475189209,0.0194297534110796,0.0248717877344645,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA025,0.938465764289769,-0.978121414841109,0.0259812073580535,0.0189606092380353,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA026,0.937257467576207,-0.985052871582147,0.0271941024175525,0.0187281420279633,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA027,0.941721984863838,-0.983605593596429,0.0252749205136643,0.0228529086733871,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA028,0.934282257905283,-0.983913136972479,0.0238025281837798,0.0221326306064864,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA029,0.933118219709452,-0.988866081834034,0.0271192039093419,0.0230759284481606,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
46,EA030,0.937192854363163,-0.974826119046975,0.0261977796141406,0.0168559999548297,EA,Kenyan English,-1.4,36.91,keny1281,Af,Af,KE,L2,KenE,569140,-351,2,Kiswahili/Kikuyu,78,2650281,341886210,yes,ICE
78,GB001,0.942855781658244,-0.972100771746133,0.0328314341314852,0.0147399761755247,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB002,0.943675899635503,-0.975622573680706,0.0360919562486103,0.0193792728167816,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB003,0.943196424922861,-0.97099897699503,0.0353935232842512,0.0165598976384508,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB004,0.941756583137857,-0.97269334161302,0.0327518307478401,0.0174516608144288,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB005,0.941985540429246,-0.972516286238033,0.0356428406628954,0.0156491977471302,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB006,0.942479662751882,-0.972802547397518,0.0348921473235699,0.013396968032147,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB007,0.941110176151067,-0.971409251688919,0.0355224057274307,0.0130674928087621,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB008,0.939069229570544,-0.971889656492606,0.0399811829161899,0.0148670857465647,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB009,0.941483711444198,-0.972822792767325,0.0374676850498828,0.0141480024177827,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB010,0.944866435466737,-0.973533044629608,0.0343528236871865,0.0143835006740602,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB011,0.942267290231722,-0.972860379192678,0.0367891711502597,0.0143488169902459,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB012,0.939711251934651,-0.974872479946245,0.0408259364032852,0.0166071146713619,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
78,GB013,0.942641860059297,-0.97189638844636,0.035512052776145,0.0147731425993482,GB,British English,51.51,-0.13,"",BI,BI,GB,L1c,BrE,209331,6033,0,"",17,52178078,10164913,no,ICE
